task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,min,max,std
gsm8k,prefill,k,15,5,bucketlast,conditional_oracle_gap,24,5.933145682017009e-06,0.0,0.0001423954963684082,2.8454367094223914e-05
gsm8k,prefill,k,15,5,bucketmiddle,conditional_oracle_gap,32,1.0162591934204102e-05,0.0,0.00021010637283325195,3.8832040102871047e-05
gsm8k,prefill,k,15,6,bucketfirst,conditional_oracle_gap,32,3.4780241549015045e-06,0.0,0.00011129677295684814,1.9364818942722602e-05
gsm8k,prefill,k,15,6,bucketlast,conditional_oracle_gap,25,3.998875617980957e-05,0.0,0.0009997189044952393,0.00019590409617820193
gsm8k,prefill,k,15,6,bucketmiddle,conditional_oracle_gap,23,1.2707451115483822e-05,0.0,0.00029227137565612793,5.960322897925114e-05
gsm8k,prefill,k,15,7,bucketfirst,conditional_oracle_gap,34,0.0001271388986531426,0.0,0.0024414509534835815,0.0005130726186770656
gsm8k,prefill,k,15,7,bucketlast,conditional_oracle_gap,23,5.37400660307511e-05,0.0,0.0012360215187072754,0.0002520632526445867
gsm8k,prefill,k,15,7,bucketmiddle,conditional_oracle_gap,23,6.240217582039212e-05,0.0,0.000717461109161377,0.00018658607467113853
gsm8k,prefill,k,23,0,bucketfirst,conditional_oracle_gap,24,3.2782554626464844e-07,0.0,7.867813110351562e-06,1.5721960889232134e-06
gsm8k,prefill,k,23,0,bucketlast,conditional_oracle_gap,30,0.0024956703186035157,0.0,0.015167564153671265,0.0037716230575822835
gsm8k,prefill,k,23,0,bucketmiddle,conditional_oracle_gap,26,0.001271974008816939,0.0,0.01084686815738678,0.0023915359340294057
gsm8k,prefill,k,23,1,bucketfirst,conditional_oracle_gap,22,8.270686322992498e-05,0.0,0.0014354586601257324,0.00030124654861150244
gsm8k,prefill,k,23,1,bucketlast,conditional_oracle_gap,28,0.00011251547506877355,0.0,0.002243354916572571,0.00042621420676629046
gsm8k,prefill,k,23,1,bucketmiddle,conditional_oracle_gap,30,3.178815046946208e-05,0.0,0.0004343092441558838,0.00010253045090954022
gsm8k,prefill,k,23,2,bucketfirst,conditional_oracle_gap,30,0.0001385509967803955,0.0,0.0025229305028915405,0.0005309718750409696
gsm8k,prefill,k,23,2,bucketlast,conditional_oracle_gap,27,0.00046402105578669797,0.0,0.0053993165493011475,0.0013251365192450766
gsm8k,prefill,k,23,2,bucketmiddle,conditional_oracle_gap,23,0.0004619904186414636,0.0,0.007563576102256775,0.0015658363115410275
gsm8k,prefill,k,23,3,bucketfirst,conditional_oracle_gap,25,5.797982215881348e-05,0.0,0.0011237859725952148,0.00022671040109903555
gsm8k,prefill,k,23,3,bucketlast,conditional_oracle_gap,25,5.0066113471984865e-05,0.0,0.00064048171043396,0.00014133956069022313
gsm8k,prefill,k,23,3,bucketmiddle,conditional_oracle_gap,30,5.6220094362894696e-05,0.0,0.0006763637065887451,0.00015465276032788127
gsm8k,prefill,k,23,4,bucketfirst,conditional_oracle_gap,28,0.00013122601168496267,0.0,0.0013101547956466675,0.0003000557261153903
gsm8k,prefill,k,23,4,bucketlast,conditional_oracle_gap,21,0.0001342956508908953,0.0,0.0017544478178024292,0.0004273501730155029
gsm8k,prefill,k,23,4,bucketmiddle,conditional_oracle_gap,31,0.0004039195276075794,0.0,0.006110355257987976,0.0013446282899093262
gsm8k,prefill,k,23,5,bucketfirst,conditional_oracle_gap,21,1.6487780071440196e-05,0.0,0.00034624338150024414,7.373559407561324e-05
gsm8k,prefill,k,23,5,bucketlast,conditional_oracle_gap,31,3.778646069188272e-05,0.0,0.0009811073541641235,0.00017512540025710663
gsm8k,prefill,k,23,5,bucketmiddle,conditional_oracle_gap,28,6.84298574924469e-05,0.0,0.0014806538820266724,0.00028223129235589766
gsm8k,prefill,k,23,6,bucketfirst,conditional_oracle_gap,27,0.0,0.0,0.0,0.0
gsm8k,prefill,k,23,6,bucketlast,conditional_oracle_gap,30,0.0,0.0,0.0,0.0
gsm8k,prefill,k,23,6,bucketmiddle,conditional_oracle_gap,23,1.1470654736394467e-05,0.0,0.00026382505893707275,5.3802139751077875e-05
gsm8k,prefill,k,23,7,bucketfirst,conditional_oracle_gap,30,9.692559639612834e-05,0.0,0.0012459754943847656,0.0002635892734725069
gsm8k,prefill,k,23,7,bucketlast,conditional_oracle_gap,24,8.712212244669596e-06,0.0,0.0002090930938720703,4.178230212077752e-05
gsm8k,prefill,k,23,7,bucketmiddle,conditional_oracle_gap,26,0.00019263705381980308,0.0,0.004358768463134766,0.000842529640592265
gsm8k,prefill,k,31,0,bucketfirst,conditional_oracle_gap,27,0.002320497124283402,0.0,0.013201996684074402,0.00394366799537729
gsm8k,prefill,k,31,0,bucketlast,conditional_oracle_gap,26,0.0020175369886251595,0.0,0.008699283003807068,0.0030365110970314653
gsm8k,prefill,k,31,0,bucketmiddle,conditional_oracle_gap,27,0.001347045655603762,0.0,0.008273720741271973,0.0024544693581684163
gsm8k,prefill,k,31,1,bucketfirst,conditional_oracle_gap,34,1.405793077805463e-05,0.0,0.0004779696464538574,8.075666403522992e-05
gsm8k,prefill,k,31,1,bucketlast,conditional_oracle_gap,19,1.0993919874492444e-05,0.0,0.00020888447761535645,4.664325177045099e-05
gsm8k,prefill,k,31,1,bucketmiddle,conditional_oracle_gap,27,6.290111276838515e-05,0.0,0.0005801469087600708,0.00013672072932835938
gsm8k,prefill,k,31,2,bucketfirst,conditional_oracle_gap,18,3.82330682542589e-05,0.0,0.0006881952285766602,0.00015763897880375887
gsm8k,prefill,k,31,2,bucketlast,conditional_oracle_gap,38,8.948539432726408e-05,0.0,0.001122802495956421,0.00026753725480409534
gsm8k,prefill,k,31,2,bucketmiddle,conditional_oracle_gap,24,6.871670484542847e-05,0.0,0.0010745227336883545,0.0002273820996505183
gsm8k,prefill,k,31,3,bucketfirst,conditional_oracle_gap,19,0.0011762208060214394,0.0,0.01005619764328003,0.0030258212382250904
gsm8k,prefill,k,31,3,bucketlast,conditional_oracle_gap,32,8.044298738241196e-05,0.0,0.0017933100461959839,0.0003215238485490145
gsm8k,prefill,k,31,3,bucketmiddle,conditional_oracle_gap,29,0.00044461776470315867,0.0,0.006885528564453125,0.0014343996378271965
gsm8k,prefill,k,31,4,bucketfirst,conditional_oracle_gap,23,0.0,0.0,0.0,0.0
gsm8k,prefill,k,31,4,bucketlast,conditional_oracle_gap,28,2.6448496750422885e-05,0.0,0.00025497376918792725,7.024532663801786e-05
gsm8k,prefill,k,31,4,bucketmiddle,conditional_oracle_gap,29,2.0978779628359038e-05,0.0,0.00028640031814575195,6.4952596340616e-05
gsm8k,prefill,k,31,5,bucketfirst,conditional_oracle_gap,24,0.000128820538520813,0.0,0.0016352087259292603,0.00036042842763472666
gsm8k,prefill,k,31,5,bucketlast,conditional_oracle_gap,28,9.230737175260271e-05,0.0,0.0010985732078552246,0.0002479794606460649
gsm8k,prefill,k,31,5,bucketmiddle,conditional_oracle_gap,28,0.00013267302087375095,0.0,0.0016086995601654053,0.00034374461228298624
gsm8k,prefill,k,31,6,bucketfirst,conditional_oracle_gap,22,0.0005621415647593411,0.0,0.0054779052734375,0.0014566228981129517
gsm8k,prefill,k,31,6,bucketlast,conditional_oracle_gap,28,0.002478699598993574,0.0,0.009775802493095398,0.002806792823754437
gsm8k,prefill,k,31,6,bucketmiddle,conditional_oracle_gap,30,0.0023923769593238832,0.0,0.012722939252853394,0.00393433123351286
gsm8k,prefill,k,31,7,bucketfirst,conditional_oracle_gap,31,3.758986150064776e-05,0.0,0.0007086843252182007,0.00014667446573960846
gsm8k,prefill,k,31,7,bucketlast,conditional_oracle_gap,24,4.3122718731562294e-05,0.0,0.0009101629257202148,0.00018249857611300457
gsm8k,prefill,k,31,7,bucketmiddle,conditional_oracle_gap,25,9.030938148498536e-05,0.0,0.00117473304271698,0.0002524109402846048
gsm8k,prefill,v,0,0,bucketfirst,current_oracle_gap,25,5.4079972323961555e-05,0.0,0.00039665246731601655,0.00010682941953571744
gsm8k,prefill,v,0,0,bucketfirst,minmax_oracle_gap,25,0.0,0.0,0.0,0.0
gsm8k,prefill,v,0,0,bucketlast,current_oracle_gap,30,1.0894739534705878e-05,0.0,0.00019618523947428912,4.121547486699249e-05
gsm8k,prefill,v,0,0,bucketlast,minmax_oracle_gap,30,1.3663908854747812e-07,0.0,4.099172656424344e-06,7.358240109248145e-07
gsm8k,prefill,v,0,0,bucketmiddle,current_oracle_gap,25,1.555700204335153e-05,0.0,0.00020001723896712065,5.085351773327798e-05
gsm8k,prefill,v,0,0,bucketmiddle,minmax_oracle_gap,25,4.344212356954813e-07,0.0,1.0860530892387033e-05,2.1282207217665495e-06
gsm8k,prefill,v,0,1,bucketfirst,current_oracle_gap,21,2.813486692806085e-06,0.0,5.9083220548927784e-05,1.258229499781095e-05
gsm8k,prefill,v,0,1,bucketfirst,minmax_oracle_gap,21,4.2626578804282915e-07,0.0,8.951581548899412e-06,1.906318557092566e-06
gsm8k,prefill,v,0,1,bucketlast,current_oracle_gap,33,7.690899937270759e-06,0.0,0.00014679651940241456,3.0434953401057565e-05
gsm8k,prefill,v,0,1,bucketlast,minmax_oracle_gap,33,3.7599714811552656e-06,0.0,0.00012407905887812376,2.126961065114332e-05
gsm8k,prefill,v,0,1,bucketmiddle,current_oracle_gap,26,6.92233208190793e-06,0.0,0.00017933762865141034,3.448328066926539e-05
gsm8k,prefill,v,0,1,bucketmiddle,minmax_oracle_gap,26,8.42158680405611e-06,0.0,0.00012407905887812376,2.9373621400504835e-05
gsm8k,prefill,v,0,2,bucketfirst,current_oracle_gap,28,4.0699479671145256e-05,0.0,0.000823251175461337,0.00015165746149627547
gsm8k,prefill,v,0,2,bucketfirst,minmax_oracle_gap,28,1.0014469808083959e-05,0.0,4.981388337910175e-05,1.4416747464114933e-05
gsm8k,prefill,v,0,2,bucketlast,current_oracle_gap,24,5.68810113084813e-08,0.0,1.365144271403551e-06,2.7279174711112186e-07
gsm8k,prefill,v,0,2,bucketlast,minmax_oracle_gap,24,2.0709194359369576e-09,0.0,4.970206646248698e-08,9.931780713107456e-09
gsm8k,prefill,v,0,2,bucketmiddle,current_oracle_gap,28,8.562626265172315e-08,0.0,1.3362696336116642e-06,3.10909350107028e-07
gsm8k,prefill,v,0,2,bucketmiddle,minmax_oracle_gap,28,4.7723915486130863e-08,0.0,1.3362696336116642e-06,2.4798073907430544e-07
gsm8k,prefill,v,0,3,bucketfirst,current_oracle_gap,25,8.209630323108285e-08,0.0,2.0524075807770714e-06,4.0218810536990986e-07
gsm8k,prefill,v,0,3,bucketfirst,minmax_oracle_gap,25,4.358858132036403e-07,0.0,1.063369563780725e-05,2.0822581742337367e-06
gsm8k,prefill,v,0,3,bucketlast,current_oracle_gap,30,3.720993360426898e-06,0.0,8.766443352214992e-05,1.6169949480940774e-05
gsm8k,prefill,v,0,3,bucketlast,minmax_oracle_gap,30,0.0,0.0,0.0,0.0
gsm8k,prefill,v,0,3,bucketmiddle,current_oracle_gap,25,0.0,0.0,0.0,0.0
gsm8k,prefill,v,0,3,bucketmiddle,minmax_oracle_gap,25,0.0,0.0,0.0,0.0
gsm8k,prefill,v,0,4,bucketfirst,current_oracle_gap,25,1.3127526035532355e-05,0.0,0.0002432238543406129,4.982709163208666e-05
gsm8k,prefill,v,0,4,bucketfirst,minmax_oracle_gap,25,0.0,0.0,0.0,0.0
gsm8k,prefill,v,0,4,bucketlast,current_oracle_gap,31,8.626676654169005e-07,0.0,2.207903889939189e-05,3.9156540330577304e-06
gsm8k,prefill,v,0,4,bucketlast,minmax_oracle_gap,31,0.0,0.0,0.0,0.0
gsm8k,prefill,v,0,4,bucketmiddle,current_oracle_gap,24,4.246792135139306e-06,0.0,7.197982631623745e-05,1.533629121500782e-05
gsm8k,prefill,v,0,4,bucketmiddle,minmax_oracle_gap,24,1.010271565367778e-06,0.0,2.4246517568826675e-05,4.845092220297277e-06
gsm8k,prefill,v,0,5,bucketfirst,current_oracle_gap,25,2.0819740602746605e-05,0.0,0.000513721548486501,0.00010062189601505567
gsm8k,prefill,v,0,5,bucketfirst,minmax_oracle_gap,25,2.0751177362399176e-05,0.0,0.000513721548486501,0.00010063202820925336
gsm8k,prefill,v,0,5,bucketlast,current_oracle_gap,30,1.000240445137024e-05,0.0,0.00017395499162375927,3.428148606561533e-05
gsm8k,prefill,v,0,5,bucketlast,minmax_oracle_gap,30,1.0762480875807039e-05,0.0,0.00017395499162375927,3.277411283230765e-05
gsm8k,prefill,v,0,5,bucketmiddle,current_oracle_gap,25,0.0,0.0,0.0,0.0
gsm8k,prefill,v,0,5,bucketmiddle,minmax_oracle_gap,25,2.5779881980270146e-08,0.0,6.444970495067537e-07,1.2629511296166521e-07
gsm8k,prefill,v,0,6,bucketfirst,current_oracle_gap,26,5.712964383956904e-07,0.0,9.307424988946877e-06,1.9074925159261784e-06
gsm8k,prefill,v,0,6,bucketfirst,minmax_oracle_gap,26,4.267698946373107e-09,0.0,1.1096017260570079e-07,2.1338494731865538e-08
gsm8k,prefill,v,0,6,bucketlast,current_oracle_gap,27,6.958660648066413e-06,0.0,0.00014233170077204704,2.7807123256186202e-05
gsm8k,prefill,v,0,6,bucketlast,minmax_oracle_gap,27,0.0,0.0,0.0,0.0
gsm8k,prefill,v,0,6,bucketmiddle,current_oracle_gap,27,3.686668437526182e-06,0.0,9.954004781320691e-05,1.8798394303092624e-05
gsm8k,prefill,v,0,6,bucketmiddle,minmax_oracle_gap,27,0.0,0.0,0.0,0.0
gsm8k,prefill,v,0,7,bucketfirst,current_oracle_gap,26,3.1597126228287098e-06,0.0,3.889564686687663e-05,9.210450441720027e-06
gsm8k,prefill,v,0,7,bucketfirst,minmax_oracle_gap,26,3.056583199605274e-06,0.0,3.889564686687663e-05,8.982854854872458e-06
gsm8k,prefill,v,0,7,bucketlast,current_oracle_gap,25,4.970091686118394e-07,0.0,1.2240518117323518e-05,2.3974065081094087e-06
gsm8k,prefill,v,0,7,bucketlast,minmax_oracle_gap,25,4.896207246929408e-07,0.0,1.2240518117323518e-05,2.398641885978849e-06
gsm8k,prefill,v,0,7,bucketmiddle,current_oracle_gap,29,4.2208683163184543e-07,0.0,1.2240518117323518e-05,2.2334735763461084e-06
gsm8k,prefill,v,0,7,bucketmiddle,minmax_oracle_gap,29,5.739010358128922e-07,0.0,1.2240518117323518e-05,2.3463968410967455e-06
gsm8k,prefill,v,7,0,bucketfirst,current_oracle_gap,22,0.0008218012411486019,0.0,0.007634444162249565,0.0017621434990786797
gsm8k,prefill,v,7,0,bucketfirst,minmax_oracle_gap,22,0.000503438397903334,0.0,0.0034061120823025703,0.0009664890408004518
gsm8k,prefill,v,7,0,bucketlast,current_oracle_gap,28,0.0005573076528630086,0.0,0.007634855806827545,0.0016107194756307113
gsm8k,prefill,v,7,0,bucketlast,minmax_oracle_gap,28,1.8596682431442396e-05,0.0,0.00040635932236909866,7.757942709723419e-05
gsm8k,prefill,v,7,0,bucketmiddle,current_oracle_gap,30,8.252491243183613e-05,0.0,0.0016143424436450005,0.000323718454959293
gsm8k,prefill,v,7,0,bucketmiddle,minmax_oracle_gap,30,0.0,0.0,0.0,0.0
gsm8k,prefill,v,7,1,bucketfirst,current_oracle_gap,31,0.0016124808199463351,0.0,0.014647595584392548,0.0032254337236729165
gsm8k,prefill,v,7,1,bucketfirst,minmax_oracle_gap,31,0.0015615396381866548,0.0,0.014410506933927536,0.0032852611324356447
gsm8k,prefill,v,7,1,bucketlast,current_oracle_gap,24,0.00022489406789342561,0.0,0.004659827798604965,0.0009363990575031059
gsm8k,prefill,v,7,1,bucketlast,minmax_oracle_gap,24,3.0734576284885406e-05,0.0,0.0007376298308372498,0.00014739784980271297
gsm8k,prefill,v,7,1,bucketmiddle,current_oracle_gap,25,0.0005308597534894943,0.0,0.005757827311754227,0.0014743894832432104
gsm8k,prefill,v,7,1,bucketmiddle,minmax_oracle_gap,25,6.261195987462998e-05,0.0,0.0015652989968657494,0.0003067347069769161
gsm8k,prefill,v,7,2,bucketfirst,current_oracle_gap,27,0.0010638651955458852,0.0,0.014180485159158707,0.002727146017547587
gsm8k,prefill,v,7,2,bucketfirst,minmax_oracle_gap,27,0.00017828620211393745,0.0,0.0016312608495354652,0.00045230732651049875
gsm8k,prefill,v,7,2,bucketlast,current_oracle_gap,23,0.00023162782030261081,0.0,0.003551298752427101,0.0007948862867416249
gsm8k,prefill,v,7,2,bucketlast,minmax_oracle_gap,23,0.0,0.0,0.0,0.0
gsm8k,prefill,v,7,2,bucketmiddle,current_oracle_gap,30,1.1259565750757853e-05,0.0,0.0003377869725227356,6.063461722459818e-05
gsm8k,prefill,v,7,2,bucketmiddle,minmax_oracle_gap,30,1.1259565750757853e-05,0.0,0.0003377869725227356,6.063461722459818e-05
gsm8k,prefill,v,7,3,bucketfirst,current_oracle_gap,30,0.0006671685570230087,0.0,0.004856879357248545,0.0013112647607410822
gsm8k,prefill,v,7,3,bucketfirst,minmax_oracle_gap,30,0.0003200684829304616,0.0,0.00288136163726449,0.0007724966512819047
gsm8k,prefill,v,7,3,bucketlast,current_oracle_gap,27,4.1810761171358604e-05,0.0,0.0011288905516266823,0.00021319388709092505
gsm8k,prefill,v,7,3,bucketlast,minmax_oracle_gap,27,4.1810761171358604e-05,0.0,0.0011288905516266823,0.00021319388709092505
gsm8k,prefill,v,7,3,bucketmiddle,current_oracle_gap,23,6.672883730219758e-05,0.0,0.0013474025763571262,0.000275695544115937
gsm8k,prefill,v,7,3,bucketmiddle,minmax_oracle_gap,23,8.14611659101818e-06,0.0,0.00018736068159341812,3.820867363987078e-05
gsm8k,prefill,v,7,4,bucketfirst,current_oracle_gap,24,0.0005400641821324825,0.0,0.005103647708892822,0.0013849155569187965
gsm8k,prefill,v,7,4,bucketfirst,minmax_oracle_gap,24,0.0012331116013228893,0.0,0.0076436204835772514,0.0022116181519386434
gsm8k,prefill,v,7,4,bucketlast,current_oracle_gap,33,2.932747487317432e-05,0.0,0.0006054756231606007,0.00011069670706789628
gsm8k,prefill,v,7,4,bucketlast,minmax_oracle_gap,33,1.8347746156381838e-05,0.0,0.0006054756231606007,0.00010379052581333609
gsm8k,prefill,v,7,4,bucketmiddle,current_oracle_gap,23,0.0001154186851952387,0.0,0.0014848196879029274,0.00033731939064817916
gsm8k,prefill,v,7,4,bucketmiddle,minmax_oracle_gap,23,3.1592688806678936e-05,0.0,0.0006829877384006977,0.00013916221453587905
gsm8k,prefill,v,7,5,bucketfirst,current_oracle_gap,27,0.0015892846233866833,0.0,0.011274808086454868,0.0034695748040238484
gsm8k,prefill,v,7,5,bucketfirst,minmax_oracle_gap,27,0.0005501590462194548,0.0,0.006183300167322159,0.0013980152679319445
gsm8k,prefill,v,7,5,bucketlast,current_oracle_gap,27,0.00015563707522771978,0.0,0.002261180430650711,0.0005039363453805571
gsm8k,prefill,v,7,5,bucketlast,minmax_oracle_gap,27,7.335927889302925e-05,0.0,0.0015171421691775322,0.0002963546394600702
gsm8k,prefill,v,7,5,bucketmiddle,current_oracle_gap,26,0.00023644969153862732,0.0,0.003035392612218857,0.0007132624673807858
gsm8k,prefill,v,7,5,bucketmiddle,minmax_oracle_gap,26,3.365473821759224e-05,0.0,0.0006363848224282265,0.0001289730499462009
gsm8k,prefill,v,7,6,bucketfirst,current_oracle_gap,28,0.0004970044163720948,0.0,0.006507636047899723,0.001465431174383814
gsm8k,prefill,v,7,6,bucketfirst,minmax_oracle_gap,28,0.00020732852031609843,0.0,0.0029778541065752506,0.0005834887479018606
gsm8k,prefill,v,7,6,bucketlast,current_oracle_gap,24,4.322692984715104e-05,0.0,0.001037446316331625,0.00020730907281699444
gsm8k,prefill,v,7,6,bucketlast,minmax_oracle_gap,24,1.4765401526043812e-05,0.0,0.0003543696366250515,7.081237809297065e-05
gsm8k,prefill,v,7,6,bucketmiddle,current_oracle_gap,28,0.00020262334562305893,0.0,0.003438621759414673,0.0007345303637979373
gsm8k,prefill,v,7,6,bucketmiddle,minmax_oracle_gap,28,2.0978539916021483e-05,0.0,0.0004536481574177742,8.688317161053996e-05
gsm8k,prefill,v,7,7,bucketfirst,current_oracle_gap,22,0.0003315357872369614,0.0,0.002152023371309042,0.000719178305878184
gsm8k,prefill,v,7,7,bucketfirst,minmax_oracle_gap,22,0.00011393377049402757,0.0,0.001648208126425743,0.00036073696314178254
gsm8k,prefill,v,7,7,bucketlast,current_oracle_gap,33,0.0001240797538423177,0.0,0.0034655467607080936,0.00060044684165566
gsm8k,prefill,v,7,7,bucketlast,minmax_oracle_gap,33,0.0,0.0,0.0,0.0
gsm8k,prefill,v,7,7,bucketmiddle,current_oracle_gap,25,6.587158888578415e-05,0.0,0.0015113437548279762,0.00029624509445804625
gsm8k,prefill,v,7,7,bucketmiddle,minmax_oracle_gap,25,0.00013890892267227174,0.0,0.0033372770994901657,0.0006534025353147798
gsm8k,prefill,v,15,0,bucketfirst,current_oracle_gap,28,0.0009150686008589608,0.0,0.0102424006909132,0.0021634983549826997
gsm8k,prefill,v,15,0,bucketfirst,minmax_oracle_gap,28,5.461130889930895e-05,0.0,0.0008160923607647419,0.00019738498599528988
gsm8k,prefill,v,15,0,bucketlast,current_oracle_gap,26,8.82817145723563e-05,0.0,0.0022953245788812637,0.00044140857286178146
gsm8k,prefill,v,15,0,bucketlast,minmax_oracle_gap,26,7.335257788117115e-05,0.0,0.00190716702491045,0.00036676288940585574
gsm8k,prefill,v,15,0,bucketmiddle,current_oracle_gap,26,2.246935708591571e-05,0.0,0.0005842032842338085,0.00011234678542957857
gsm8k,prefill,v,15,0,bucketmiddle,minmax_oracle_gap,26,3.974508637419114e-05,0.0,0.0010333722457289696,0.00019872543187095568
gsm8k,prefill,v,15,1,bucketfirst,current_oracle_gap,28,0.00012152495660952159,0.0,0.0034026987850666046,0.000631462197705884
gsm8k,prefill,v,15,1,bucketfirst,minmax_oracle_gap,28,2.320516588432448e-05,0.0,0.0006497446447610855,0.00012057757892914195
gsm8k,prefill,v,15,1,bucketlast,current_oracle_gap,29,0.0002539697071087771,0.0,0.003670820966362953,0.0008428252683498619
gsm8k,prefill,v,15,1,bucketlast,minmax_oracle_gap,29,0.0,0.0,0.0,0.0
gsm8k,prefill,v,15,1,bucketmiddle,current_oracle_gap,23,0.0001250662962379663,0.0,0.0024283472448587418,0.0004994769947335142
gsm8k,prefill,v,15,1,bucketmiddle,minmax_oracle_gap,23,0.0,0.0,0.0,0.0
gsm8k,prefill,v,15,2,bucketfirst,current_oracle_gap,27,0.0002920686060355769,0.0,0.0028665782883763313,0.0007140575042013884
gsm8k,prefill,v,15,2,bucketfirst,minmax_oracle_gap,27,6.741976917341904e-05,0.0,0.0010923342779278755,0.00022225370030311075
gsm8k,prefill,v,15,2,bucketlast,current_oracle_gap,28,0.00012485855924231664,0.0,0.0014778301119804382,0.00034518662009247274
gsm8k,prefill,v,15,2,bucketlast,minmax_oracle_gap,28,0.00020856556615659168,0.0,0.004862286150455475,0.0009049408057925865
gsm8k,prefill,v,15,2,bucketmiddle,current_oracle_gap,25,0.0005793017894029618,0.0,0.005166082642972469,0.0012790972025025064
gsm8k,prefill,v,15,2,bucketmiddle,minmax_oracle_gap,25,0.00010755099356174469,0.0,0.0012888619676232338,0.00034795102012866793
gsm8k,prefill,v,15,3,bucketfirst,current_oracle_gap,26,0.000488679542636069,0.0,0.004155412316322327,0.0010161985141529549
gsm8k,prefill,v,15,3,bucketfirst,minmax_oracle_gap,26,0.00015130515496891277,0.0,0.0028000297024846077,0.0005508382611387515
gsm8k,prefill,v,15,3,bucketlast,current_oracle_gap,27,9.625537872866348e-05,0.0,0.0012963498011231422,0.0003360893782860274
gsm8k,prefill,v,15,3,bucketlast,minmax_oracle_gap,27,7.488092200623619e-05,0.0,0.001637977547943592,0.00031372567781258275
gsm8k,prefill,v,15,3,bucketmiddle,current_oracle_gap,27,7.156196429773613e-05,0.0,0.0016822004690766335,0.00031937523527994673
gsm8k,prefill,v,15,3,bucketmiddle,minmax_oracle_gap,27,2.0659218231836956e-05,0.0,0.00030782632529735565,7.346443879841863e-05
gsm8k,prefill,v,15,4,bucketfirst,current_oracle_gap,27,0.0011087905581074733,0.0,0.012290075421333313,0.0027824087367415945
gsm8k,prefill,v,15,4,bucketfirst,minmax_oracle_gap,27,0.0003550742856330342,0.0,0.007236804813146591,0.0013812688126216915
gsm8k,prefill,v,15,4,bucketlast,current_oracle_gap,27,0.0009957261176572905,0.0,0.012565381824970245,0.002596138258301151
gsm8k,prefill,v,15,4,bucketlast,minmax_oracle_gap,27,0.00044874743454986147,0.0,0.005636781454086304,0.0012575866361935252
gsm8k,prefill,v,15,4,bucketmiddle,current_oracle_gap,26,0.001265412626358179,0.0,0.007832124829292297,0.0023179376050925515
gsm8k,prefill,v,15,4,bucketmiddle,minmax_oracle_gap,26,0.00014425255358219147,0.0,0.0023310184478759766,0.0005154435951251228
gsm8k,prefill,v,15,5,bucketfirst,current_oracle_gap,30,0.0001882708165794611,0.0,0.0037047527730464935,0.0006979779172690589
gsm8k,prefill,v,15,5,bucketfirst,minmax_oracle_gap,30,1.6945755730072656e-05,0.0,0.0005083726719021797,9.125568738788513e-05
gsm8k,prefill,v,15,5,bucketlast,current_oracle_gap,28,0.0003231131039293749,0.0,0.004581548739224672,0.0009423572463382472
gsm8k,prefill,v,15,5,bucketlast,minmax_oracle_gap,28,9.876486313130175e-05,0.0,0.0016206614673137665,0.00036173594188976
gsm8k,prefill,v,15,5,bucketmiddle,current_oracle_gap,22,7.270128381523219e-05,0.0,0.0015994282439351082,0.0003331591362037694
gsm8k,prefill,v,15,5,bucketmiddle,minmax_oracle_gap,22,3.679558126763864e-05,0.0,0.0008095027878880501,0.00016861853639885325
gsm8k,prefill,v,15,6,bucketfirst,current_oracle_gap,30,0.0005542045459151268,0.0,0.006834918633103371,0.001389616452743726
gsm8k,prefill,v,15,6,bucketfirst,minmax_oracle_gap,30,6.658390630036593e-05,0.0,0.0009505345951765776,0.00021546120949152774
gsm8k,prefill,v,15,6,bucketlast,current_oracle_gap,23,0.0,0.0,0.0,0.0
gsm8k,prefill,v,15,6,bucketlast,minmax_oracle_gap,23,0.0001386291468920915,0.0,0.0031884703785181046,0.0006502283353535432
gsm8k,prefill,v,15,6,bucketmiddle,current_oracle_gap,27,4.368547902063087e-05,0.0,0.0008234572596848011,0.00016703587680788146
gsm8k,prefill,v,15,6,bucketmiddle,minmax_oracle_gap,27,4.2472621081052e-06,0.0,0.00011467607691884041,2.1656872368571645e-05
gsm8k,prefill,v,15,7,bucketfirst,current_oracle_gap,26,0.00109134021644982,0.0,0.008567387238144875,0.0023354909252079263
gsm8k,prefill,v,15,7,bucketfirst,minmax_oracle_gap,26,0.00021725190946689018,0.0,0.0026870770379900932,0.0006792858050881246
gsm8k,prefill,v,15,7,bucketlast,current_oracle_gap,26,0.0009215457651477593,0.0,0.010524612851440907,0.002408992525735182
gsm8k,prefill,v,15,7,bucketlast,minmax_oracle_gap,26,1.4938449916931299e-05,0.0,0.0003883996978402138,7.46922495846565e-05
gsm8k,prefill,v,15,7,bucketmiddle,current_oracle_gap,28,0.0003972326272300312,0.0,0.004204269498586655,0.0009185645833347312
gsm8k,prefill,v,15,7,bucketmiddle,minmax_oracle_gap,28,0.00025613406406981606,0.0,0.003649340942502022,0.0007653273985911054
gsm8k,prefill,v,23,0,bucketfirst,current_oracle_gap,24,0.0007295804874350628,0.0,0.006586689502000809,0.0019007746661546224
gsm8k,prefill,v,23,0,bucketfirst,minmax_oracle_gap,24,6.234901957213879e-05,0.0,0.000989796593785286,0.00021823371092171442
gsm8k,prefill,v,23,0,bucketlast,current_oracle_gap,32,0.00047283992171287537,0.0,0.007608100771903992,0.0018313321999305486
