task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,std
passage_retrieval_zh,decode,k,13,4,bucketfirst,relative_mse_gain,1,-0.01770735552387926,0.0
passage_retrieval_zh,decode,k,13,4,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,13,5,bucketfirst,relative_mse_gain,1,0.037823096071340774,0.0
passage_retrieval_zh,decode,k,13,5,bucketfirst,relative_range_gain,1,0.04926262943206382,0.0
passage_retrieval_zh,decode,k,13,6,bucketfirst,relative_mse_gain,1,0.0020902550183408957,0.0
passage_retrieval_zh,decode,k,13,6,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,13,7,bucketfirst,relative_mse_gain,1,-0.06501975873806305,0.0
passage_retrieval_zh,decode,k,13,7,bucketfirst,relative_range_gain,1,0.014618973561429629,0.0
passage_retrieval_zh,decode,k,14,0,bucketfirst,relative_mse_gain,1,-0.048722709175053974,0.0
passage_retrieval_zh,decode,k,14,0,bucketfirst,relative_range_gain,1,-0.05353728489483373,0.0
passage_retrieval_zh,decode,k,14,1,bucketfirst,relative_mse_gain,1,-0.01647136698362132,0.0
passage_retrieval_zh,decode,k,14,1,bucketfirst,relative_range_gain,1,0.02455977757182431,0.0
passage_retrieval_zh,decode,k,14,2,bucketfirst,relative_mse_gain,1,0.008503300030252472,0.0
passage_retrieval_zh,decode,k,14,2,bucketfirst,relative_range_gain,1,0.0006629101756711403,0.0
passage_retrieval_zh,decode,k,14,3,bucketfirst,relative_mse_gain,1,-0.06025795342206795,0.0
passage_retrieval_zh,decode,k,14,3,bucketfirst,relative_range_gain,1,0.016151046405822538,0.0
passage_retrieval_zh,decode,k,14,4,bucketfirst,relative_mse_gain,1,0.02440407743839814,0.0
passage_retrieval_zh,decode,k,14,4,bucketfirst,relative_range_gain,1,0.05128948130976148,0.0
passage_retrieval_zh,decode,k,14,5,bucketfirst,relative_mse_gain,1,0.006632636275164912,0.0
passage_retrieval_zh,decode,k,14,5,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,14,6,bucketfirst,relative_mse_gain,1,-0.006637101182357781,0.0
passage_retrieval_zh,decode,k,14,6,bucketfirst,relative_range_gain,1,0.0428611188421901,0.0
passage_retrieval_zh,decode,k,14,7,bucketfirst,relative_mse_gain,1,0.05572625552398855,0.0
passage_retrieval_zh,decode,k,14,7,bucketfirst,relative_range_gain,1,0.061407440609588596,0.0
passage_retrieval_zh,decode,k,15,0,bucketfirst,relative_mse_gain,1,0.007309622753765975,0.0
passage_retrieval_zh,decode,k,15,0,bucketfirst,relative_range_gain,1,0.0364360073484356,0.0
passage_retrieval_zh,decode,k,15,1,bucketfirst,relative_mse_gain,1,-0.037556545397340345,0.0
passage_retrieval_zh,decode,k,15,1,bucketfirst,relative_range_gain,1,0.12471581682363367,0.0
passage_retrieval_zh,decode,k,15,2,bucketfirst,relative_mse_gain,1,-0.009990212095380256,0.0
passage_retrieval_zh,decode,k,15,2,bucketfirst,relative_range_gain,1,0.03322728879462407,0.0
passage_retrieval_zh,decode,k,15,3,bucketfirst,relative_mse_gain,1,0.018100280668380073,0.0
passage_retrieval_zh,decode,k,15,3,bucketfirst,relative_range_gain,1,0.11317567567566751,0.0
passage_retrieval_zh,decode,k,15,4,bucketfirst,relative_mse_gain,1,0.05752542198246666,0.0
passage_retrieval_zh,decode,k,15,4,bucketfirst,relative_range_gain,1,0.18268525311810463,0.0
passage_retrieval_zh,decode,k,15,5,bucketfirst,relative_mse_gain,1,0.0032344115979493033,0.0
passage_retrieval_zh,decode,k,15,5,bucketfirst,relative_range_gain,1,0.06980703745742967,0.0
passage_retrieval_zh,decode,k,15,6,bucketfirst,relative_mse_gain,1,-0.02603634109180072,0.0
passage_retrieval_zh,decode,k,15,6,bucketfirst,relative_range_gain,1,0.055267175572514766,0.0
passage_retrieval_zh,decode,k,15,7,bucketfirst,relative_mse_gain,1,0.02522893283877294,0.0
passage_retrieval_zh,decode,k,15,7,bucketfirst,relative_range_gain,1,0.061542326048727516,0.0
passage_retrieval_zh,decode,k,16,0,bucketfirst,relative_mse_gain,1,0.12060234777503225,0.0
passage_retrieval_zh,decode,k,16,0,bucketfirst,relative_range_gain,1,0.14416475972539203,0.0
passage_retrieval_zh,decode,k,16,1,bucketfirst,relative_mse_gain,1,-0.020380340204704254,0.0
passage_retrieval_zh,decode,k,16,1,bucketfirst,relative_range_gain,1,0.016972165648335254,0.0
passage_retrieval_zh,decode,k,16,2,bucketfirst,relative_mse_gain,1,0.0678172990676858,0.0
passage_retrieval_zh,decode,k,16,2,bucketfirst,relative_range_gain,1,0.16010194624651508,0.0
passage_retrieval_zh,decode,k,16,3,bucketfirst,relative_mse_gain,1,-0.03921368471793555,0.0
passage_retrieval_zh,decode,k,16,3,bucketfirst,relative_range_gain,1,0.03626168224298718,0.0
passage_retrieval_zh,decode,k,16,4,bucketfirst,relative_mse_gain,1,0.009702572057383842,0.0
passage_retrieval_zh,decode,k,16,4,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,16,5,bucketfirst,relative_mse_gain,1,0.01588905249616448,0.0
passage_retrieval_zh,decode,k,16,5,bucketfirst,relative_range_gain,1,0.11308256446651789,0.0
passage_retrieval_zh,decode,k,16,6,bucketfirst,relative_mse_gain,1,-0.05882788280117517,0.0
passage_retrieval_zh,decode,k,16,6,bucketfirst,relative_range_gain,1,0.08822138126773355,0.0
passage_retrieval_zh,decode,k,16,7,bucketfirst,relative_mse_gain,1,-0.00846364287946739,0.0
passage_retrieval_zh,decode,k,16,7,bucketfirst,relative_range_gain,1,0.049589603283169394,0.0
passage_retrieval_zh,decode,k,17,0,bucketfirst,relative_mse_gain,1,-0.0014820282851917353,0.0
passage_retrieval_zh,decode,k,17,0,bucketfirst,relative_range_gain,1,0.04705102717030747,0.0
passage_retrieval_zh,decode,k,17,1,bucketfirst,relative_mse_gain,1,-0.036403707655009464,0.0
passage_retrieval_zh,decode,k,17,1,bucketfirst,relative_range_gain,1,0.046938775510199995,0.0
passage_retrieval_zh,decode,k,17,2,bucketfirst,relative_mse_gain,1,-0.0311101931919569,0.0
