comparable,component,cosine,difference_rate,exact,first_non_exact,layer,max_abs,mean_abs,relative_l2,shape_equal
True,KMEANS_K_INPUT,0.999981164932251,0.8855209350585938,False,False,11,0.41015625,0.005145336966961622,0.005794452968984842,True
True,KMEANS_V_INPUT,0.9999459385871887,0.9409656524658203,False,False,11,0.1075439453125,0.0014051399193704128,0.010187627747654915,True
True,K_CENTROID,0.9977539777755737,0.870574951171875,False,False,11,4.01806640625,0.029899977147579193,0.06702873855829239,True
True,V_CENTROID,0.9909367561340332,0.884033203125,False,False,11,1.2666015625,0.007563284132629633,0.13458693027496338,True
True,K_ASSIGNMENT,0.9927095770835876,0.0244140625,False,False,11,28.0,0.274658203125,0.12058776617050171,True
True,V_ASSIGNMENT,0.9874773025512695,0.032470703125,False,False,11,29.0,0.43115234375,0.15833234786987305,True
True,V_PATTERN_MASK,0.9992599487304688,0.00146484375,False,False,11,1.0,0.00146484375,0.038466282188892365,True
True,PACKED_K,1.0,0.0,True,False,11,0.0,0.0,0.0,True
True,PACKED_V,0.9359871745109558,0.25714111328125,False,False,11,3821015808.0,110983160.0,0.35780227184295654,True
True,ATTENTION_VALUE_OUTPUT,0.9999886155128479,0.9488954544067383,False,False,11,0.03369140625,0.00025927330716513097,0.011072644963860512,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0008735656738281,0.9360804557800293,False,False,11,0.5,0.0005732201971113682,0.0026716215070337057,True
True,POST_ATTENTION_RMSNORM,1.0000059604644775,0.93133544921875,False,False,11,0.0843505859375,0.0014330829726532102,0.009926661849021912,True
True,MLP_OUTPUT,0.9999560713768005,0.9536566734313965,False,False,11,0.0517578125,0.00039457023376598954,0.013183648698031902,True
True,LAYER_OUTPUT,1.000880479812622,0.9342212677001953,False,False,11,0.5,0.000614986231084913,0.002943027066066861,True
True,LAYER_INPUT,1.000880479812622,0.9342212677001953,False,False,12,0.5,0.000614986231084913,0.002943027066066861,True
True,INPUT_RMSNORM,1.0000401735305786,0.9284272193908691,False,False,12,0.3829345703125,0.001910494640469551,0.009354234673082829,True
True,Q_PROJ,1.0000826120376587,0.900092601776123,False,False,12,0.330078125,0.0030794611666351557,0.006080974824726582,True
True,K_PROJ,0.9999827146530151,0.8863162994384766,False,False,12,0.3896484375,0.0051407525315880775,0.005711173173040152,True
True,V_PROJ,0.9999106526374817,0.9486904144287109,False,False,12,0.12841796875,0.0016428418457508087,0.012930423952639103,True
True,K_POST_ROPE,0.9999810457229614,0.8794975280761719,False,False,12,0.3896484375,0.005166882183402777,0.005715154577046633,True
True,KMEANS_K_INPUT,0.9999810457229614,0.8794975280761719,False,False,12,0.3896484375,0.005166882183402777,0.005715154577046633,True
True,KMEANS_V_INPUT,0.9999122619628906,0.9486904144287109,False,False,12,0.12841796875,0.0016428419621661305,0.01293034479022026,True
True,K_CENTROID,0.9975973963737488,0.866302490234375,False,False,12,3.6761322021484375,0.03869721665978432,0.06931154429912567,True
True,V_CENTROID,0.98863685131073,0.90740966796875,False,False,12,1.149169921875,0.010304422117769718,0.15077148377895355,True
True,K_ASSIGNMENT,0.9914914965629578,0.0361328125,False,False,12,29.0,0.36865234375,0.13078878819942474,True
True,V_ASSIGNMENT,0.9908811450004578,0.042236328125,False,False,12,26.0,0.396484375,0.13550184667110443,True
True,V_PATTERN_MASK,0.997759222984314,0.00439453125,False,False,12,1.0,0.00439453125,0.06697329133749008,True
True,PACKED_K,1.0,0.0,True,False,12,0.0,0.0,0.0,True
True,PACKED_V,0.9163182973861694,0.303741455078125,False,False,12,3863731200.0,146779584.0,0.4088517129421234,True
True,ATTENTION_VALUE_OUTPUT,0.9999881982803345,0.9521799087524414,False,False,12,0.0869140625,0.0002866281720343977,0.011233142577111721,True
True,ATTENTION_RESIDUAL_OUTPUT,1.00080406665802,0.9400372505187988,False,False,12,0.5,0.0006658215424977243,0.0031105983071029186,True
True,POST_ATTENTION_RMSNORM,0.999996542930603,0.9355425834655762,False,False,12,0.104522705078125,0.0015695292968302965,0.01120717078447342,True
True,MLP_OUTPUT,0.9999552369117737,0.953432559967041,False,False,12,0.0908203125,0.0004555057967081666,0.01431871298700571,True
True,LAYER_OUTPUT,1.0008119344711304,0.9377388954162598,False,False,12,0.5,0.0007156915380619466,0.003415508894249797,True
True,LAYER_INPUT,1.0008119344711304,0.9377388954162598,False,False,13,0.5,0.0007156915380619466,0.003415508894249797,True
True,INPUT_RMSNORM,1.0000357627868652,0.9346103668212891,False,False,13,0.446258544921875,0.002351385774090886,0.010346855968236923,True
True,Q_PROJ,1.0000619888305664,0.9198641777038574,False,False,13,0.60546875,0.003563769394531846,0.008646907284855843,True
True,K_PROJ,0.9999686479568481,0.9125232696533203,False,False,13,0.712890625,0.006972047034651041,0.008116151206195354,True
True,V_PROJ,0.9998834133148193,0.9505710601806641,False,False,13,0.167236328125,0.0018448479240760207,0.014938652515411377,True
True,K_POST_ROPE,0.9999703764915466,0.9072113037109375,False,False,13,0.713134765625,0.006983038038015366,0.00811717938631773,True
True,KMEANS_K_INPUT,0.9999703764915466,0.9072113037109375,False,False,13,0.713134765625,0.006983038038015366,0.00811717938631773,True
True,KMEANS_V_INPUT,0.9998828172683716,0.9505710601806641,False,False,13,0.167236328125,0.0018448478076606989,0.014938626438379288,True
True,K_CENTROID,0.9974417686462402,0.89520263671875,False,False,13,4.22265625,0.0431961752474308,0.07152120769023895,True
True,V_CENTROID,0.9951401948928833,0.9007568359375,False,False,13,0.9866943359375,0.006456624250859022,0.09851905703544617,True
True,K_ASSIGNMENT,0.9909640550613403,0.04052734375,False,False,13,29.0,0.380859375,0.13444925844669342,True
True,V_ASSIGNMENT,0.9902676343917847,0.02392578125,False,False,13,29.0,0.34619140625,0.1392883062362671,True
True,V_PATTERN_MASK,0.9980173707008362,0.00390625,False,False,13,1.0,0.00390625,0.06297846138477325,True
True,PACKED_K,1.0,0.0,True,False,13,0.0,0.0,0.0,True
True,PACKED_V,0.9326095581054688,0.282257080078125,False,False,13,4043161344.0,119694888.0,0.3671455979347229,True
True,ATTENTION_VALUE_OUTPUT,0.9999472498893738,0.9501185417175293,False,False,13,0.06396484375,0.0003794023650698364,0.014769327826797962,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0007249116897583,0.9414572715759277,False,False,13,0.5,0.0008174169925041497,0.0038728397339582443,True
True,POST_ATTENTION_RMSNORM,0.9999802708625793,0.935422420501709,False,False,13,0.1246337890625,0.0017496077343821526,0.012771141715347767,True
True,MLP_OUTPUT,0.9999127984046936,0.9538702964782715,False,False,13,0.04925537109375,0.0005164053873158991,0.01674533449113369,True
True,LAYER_OUTPUT,1.0007174015045166,0.9376249313354492,False,False,13,0.5,0.0008358883205801249,0.004077441059052944,True
True,LAYER_INPUT,1.0007174015045166,0.9376249313354492,False,False,14,0.5,0.0008358883205801249,0.004077441059052944,True
True,INPUT_RMSNORM,1.000025987625122,0.9320125579833984,False,False,14,0.480224609375,0.0024580680765211582,0.011141233146190643,True
True,Q_PROJ,1.0000630617141724,0.9088220596313477,False,False,14,0.59649658203125,0.003571686102077365,0.008510064333677292,True
True,K_PROJ,0.999968945980072,0.9023933410644531,False,False,14,0.9912109375,0.006842196919023991,0.007919108495116234,True
True,V_PROJ,0.9998995065689087,0.9434452056884766,False,False,14,0.1276397705078125,0.0017306163208559155,0.01393990870565176,True
True,K_POST_ROPE,0.9999716877937317,0.8963260650634766,False,False,14,0.9912109375,0.006857640575617552,0.007920827716588974,True
True,KMEANS_K_INPUT,0.9999716877937317,0.8963260650634766,False,False,14,0.9912109375,0.006857640575617552,0.007920827716588974,True
True,KMEANS_V_INPUT,0.9998988509178162,0.9434452056884766,False,False,14,0.1276397705078125,0.0017306162044405937,0.013939879834651947,True
True,K_CENTROID,0.9987816214561462,0.885894775390625,False,False,14,1.54931640625,0.0319722443819046,0.04933805763721466,True
True,V_CENTROID,0.9947999119758606,0.884613037109375,False,False,14,0.64544677734375,0.0067278058268129826,0.10205799341201782,True
True,K_ASSIGNMENT,0.9923346042633057,0.025634765625,False,False,14,28.0,0.28466796875,0.12360408902168274,True
True,V_ASSIGNMENT,0.995567262172699,0.023681640625,False,False,14,27.0,0.206298828125,0.0943036824464798,True
True,V_PATTERN_MASK,0.9983917474746704,0.003173828125,False,False,14,1.0,0.003173828125,0.05671883001923561,True
True,PACKED_K,1.0,0.0,True,False,14,0.0,0.0,0.0,True
True,PACKED_V,0.9365952014923096,0.254638671875,False,False,14,3993254656.0,112680848.0,0.3561842143535614,True
True,ATTENTION_VALUE_OUTPUT,0.9999411702156067,0.9493188858032227,False,False,14,0.055419921875,0.0004058161866851151,0.0135019700974226,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0006688833236694,0.9429092407226562,False,False,14,0.5,0.0009358612587675452,0.0044371988624334335,True
True,POST_ATTENTION_RMSNORM,0.999968945980072,0.9351754188537598,False,False,14,0.158203125,0.001936043263413012,0.013702630065381527,True
True,MLP_OUTPUT,0.9998936057090759,0.9567837715148926,False,False,14,0.09814453125,0.0005770165007561445,0.018308237195014954,True
True,LAYER_OUTPUT,1.000679850578308,0.9408912658691406,False,False,14,0.5,0.0009437361150048673,0.004585932940244675,True
True,LAYER_INPUT,1.000679850578308,0.9408912658691406,False,False,15,0.5,0.0009437361150048673,0.004585932940244675,True
True,INPUT_RMSNORM,1.0000200271606445,0.9353647232055664,False,False,15,0.62109375,0.0025359061546623707,0.012039841152727604,True
True,Q_PROJ,1.0000745058059692,0.9100327491760254,False,False,15,0.44970703125,0.003592021530494094,0.007956022396683693,True
True,K_PROJ,0.9999688863754272,0.8988151550292969,False,False,15,0.6806640625,0.006416773423552513,0.007589764427393675,True
True,V_PROJ,0.9998831152915955,0.9466590881347656,False,False,15,0.1393280029296875,0.0017038763035088778,0.014972482807934284,True
True,K_POST_ROPE,0.9999685287475586,0.8924407958984375,False,False,15,0.6806640625,0.006437136325985193,0.007592097856104374,True
True,KMEANS_K_INPUT,0.9999685287475586,0.8924407958984375,False,False,15,0.6806640625,0.006437136325985193,0.007592097856104374,True
True,KMEANS_V_INPUT,0.999882161617279,0.9466590881347656,False,False,15,0.1393280029296875,0.0017038763035088778,0.01497233472764492,True
True,K_CENTROID,0.9960283637046814,0.893798828125,False,False,15,4.505859375,0.056585345417261124,0.08910680562257767,True
True,V_CENTROID,0.9970864653587341,0.889801025390625,False,False,15,0.78125,0.003979540895670652,0.07631056755781174,True
True,K_ASSIGNMENT,0.986603319644928,0.054443359375,False,False,15,27.0,0.60205078125,0.1636914759874344,True
True,V_ASSIGNMENT,0.9962875247001648,0.012939453125,False,False,15,29.0,0.154296875,0.08626546710729599,True
True,V_PATTERN_MASK,0.999132513999939,0.001708984375,False,False,15,1.0,0.001708984375,0.04164601117372513,True
True,PACKED_K,1.0,0.0,True,False,15,0.0,0.0,0.0,True
True,PACKED_V,0.9510007500648499,0.241943359375,False,False,15,3759148032.0,88047632.0,0.313007652759552,True
True,ATTENTION_VALUE_OUTPUT,0.9999531507492065,0.9469823837280273,False,False,15,0.038330078125,0.00035509857116267085,0.012048768810927868,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0006438493728638,0.9426465034484863,False,False,15,0.5,0.001012072549201548,0.0048237028531730175,True
True,POST_ATTENTION_RMSNORM,0.9999579787254333,0.9351029396057129,False,False,15,0.1767578125,0.002019246108829975,0.014265943318605423,True
True,MLP_OUTPUT,0.9998795390129089,0.9551820755004883,False,False,15,0.06689453125,0.0005781797808595002,0.018870973959565163,True
True,LAYER_OUTPUT,1.0006506443023682,0.9409456253051758,False,False,15,0.5,0.0010518472408875823,0.00522581534460187,True
True,LAYER_INPUT,1.0006506443023682,0.9409456253051758,False,False,16,0.5,0.0010518472408875823,0.00522581534460187,True
True,INPUT_RMSNORM,1.0000245571136475,0.9345965385437012,False,False,16,0.59521484375,0.0024928576312959194,0.012006951496005058,True
True,Q_PROJ,1.0000758171081543,0.9053702354431152,False,False,16,0.557861328125,0.0033763903193175793,0.00788850337266922,True
True,K_PROJ,0.9999732971191406,0.8909816741943359,False,False,16,1.0576171875,0.00615663081407547,0.007320262026041746,True
True,V_PROJ,0.9998928904533386,0.94256591796875,False,False,16,0.179443359375,0.0015584942884743214,0.014163205400109291,True
True,K_POST_ROPE,0.9999737739562988,0.8841438293457031,False,False,16,1.056640625,0.006176921539008617,0.007322593126446009,True
True,KMEANS_K_INPUT,0.9999737739562988,0.8841438293457031,False,False,16,1.056640625,0.006176921539008617,0.007322593126446009,True
True,KMEANS_V_INPUT,0.9998934268951416,0.94256591796875,False,False,16,0.179443359375,0.001558494521304965,0.014163164421916008,True
True,K_CENTROID,0.9957159161567688,0.880828857421875,False,False,16,4.3671875,0.05328485369682312,0.09257160872220993,True
True,V_CENTROID,0.992221474647522,0.8841552734375,False,False,16,0.9373779296875,0.0072820489294826984,0.1246817335486412,True
True,K_ASSIGNMENT,0.9879171252250671,0.048583984375,False,False,16,29.0,0.478515625,0.15563461184501648,True
True,V_ASSIGNMENT,0.9888372421264648,0.03662109375,False,False,16,29.0,0.43408203125,0.14962756633758545,True
True,V_PATTERN_MASK,0.9988887310028076,0.002197265625,False,False,16,1.0,0.002197265625,0.0471462719142437,True
True,PACKED_K,1.0,0.0,True,False,16,0.0,0.0,0.0,True
True,PACKED_V,0.9314088225364685,0.29345703125,False,False,16,3822254848.0,122319616.0,0.3704955577850342,True
True,ATTENTION_VALUE_OUTPUT,0.9999568462371826,0.9506568908691406,False,False,16,0.09716796875,0.0003260389785282314,0.01328363548964262,True
True,ATTENTION_RESIDUAL_OUTPUT,1.000624179840088,0.9436197280883789,False,False,16,0.5,0.0010969556169584394,0.0053399708122015,True
True,POST_ATTENTION_RMSNORM,0.9999421238899231,0.9347000122070312,False,False,16,0.21484375,0.0021320953965187073,0.015422672033309937,True
True,MLP_OUTPUT,0.9998563528060913,0.9551143646240234,False,False,16,0.11865234375,0.0006077922298572958,0.02052418701350689,True
True,LAYER_OUTPUT,1.0006033182144165,0.9406981468200684,False,False,16,0.5,0.0011568095069378614,0.005750246811658144,True
True,LAYER_INPUT,1.0006033182144165,0.9406981468200684,False,False,17,0.5,0.0011568095069378614,0.005750246811658144,True
True,INPUT_RMSNORM,1.0000079870224,0.9351091384887695,False,False,17,0.5341796875,0.002577119041234255,0.012819666415452957,True
True,Q_PROJ,1.0000710487365723,0.9055700302124023,False,False,17,0.5514984130859375,0.003538784570991993,0.008789285086095333,True
True,K_PROJ,0.9999623894691467,0.8888645172119141,False,False,17,0.8173828125,0.006301079411059618,0.008484560996294022,True
True,V_PROJ,0.9998565316200256,0.9454555511474609,False,False,17,0.2181396484375,0.0016877790912985802,0.016506290063261986,True
True,K_POST_ROPE,0.9999610781669617,0.8821983337402344,False,False,17,0.8173828125,0.006324002984911203,0.008486829698085785,True
True,KMEANS_K_INPUT,0.9999610781669617,0.8821983337402344,False,False,17,0.8173828125,0.006324002984911203,0.008486829698085785,True
True,KMEANS_V_INPUT,0.9998557567596436,0.9454555511474609,False,False,17,0.2181396484375,0.0016877790912985802,0.01650604046881199,True
True,K_CENTROID,0.9979238510131836,0.873382568359375,False,False,17,2.93408203125,0.031620703637599945,0.06443202495574951,True
True,V_CENTROID,0.9934902191162109,0.8990478515625,False,False,17,0.5126953125,0.0063249473460018635,0.11396314948797226,True
True,K_ASSIGNMENT,0.991317629814148,0.0302734375,False,False,17,29.0,0.342041015625,0.13175950944423676,True
True,V_ASSIGNMENT,0.9927840232849121,0.02880859375,False,False,17,29.0,0.260498046875,0.12030519545078278,True
True,V_PATTERN_MASK,0.9979045391082764,0.004150390625,False,False,17,1.0,0.004150390625,0.06470851600170135,True
True,PACKED_K,1.0,0.0,True,False,17,0.0,0.0,0.0,True
True,PACKED_V,0.9259886145591736,0.31195068359375,False,False,17,3881553920.0,133701528.0,0.38481786847114563,True
True,ATTENTION_VALUE_OUTPUT,0.9998714923858643,0.9503388404846191,False,False,17,0.1005859375,0.0003052208630833775,0.018648406490683556,True
True,ATTENTION_RESIDUAL_OUTPUT,1.000594973564148,0.943143367767334,False,False,17,0.5,0.0012025479227304459,0.005993552505970001,True
True,POST_ATTENTION_RMSNORM,0.9999198317527771,0.9332671165466309,False,False,17,0.209228515625,0.002216604771092534,0.01656864956021309,True
True,MLP_OUTPUT,0.9998114705085754,0.9551906585693359,False,False,17,0.17431640625,0.000626488181296736,0.022825637832283974,True
True,LAYER_OUTPUT,1.0005854368209839,0.9400582313537598,False,False,17,0.5,0.0012763256672769785,0.006531847175210714,True
True,LAYER_INPUT,1.0005854368209839,0.9400582313537598,False,False,18,0.5,0.0012763256672769785,0.006531847175210714,True
True,INPUT_RMSNORM,0.999997615814209,0.9355168342590332,False,False,18,0.790191650390625,0.0027123584877699614,0.013970782980322838,True
True,Q_PROJ,1.0000462532043457,0.9082045555114746,False,False,18,0.701171875,0.00357420789077878,0.00973022636026144,True
True,K_PROJ,0.9999613165855408,0.8939399719238281,False,False,18,1.03125,0.006423553917557001,0.008766244165599346,True
True,V_PROJ,0.999875009059906,0.9397087097167969,False,False,18,0.16943359375,0.0015737301437184215,0.015386933460831642,True
True,K_POST_ROPE,0.9999582171440125,0.8872585296630859,False,False,18,1.029296875,0.006438510026782751,0.008767882362008095,True
True,KMEANS_K_INPUT,0.9999582171440125,0.8872585296630859,False,False,18,1.029296875,0.006438510026782751,0.008767882362008095,True
True,KMEANS_V_INPUT,0.9998761415481567,0.9397087097167969,False,False,18,0.16943359375,0.0015737302601337433,0.015386835671961308,True
True,K_CENTROID,0.9979948401451111,0.885223388671875,False,False,18,2.73779296875,0.03647284209728241,0.0632961094379425,True
True,V_CENTROID,0.9918615221977234,0.887603759765625,False,False,18,0.7076416015625,0.008527937345206738,0.1275106817483902,True
True,K_ASSIGNMENT,0.992821991443634,0.03076171875,False,False,18,26.0,0.31494140625,0.12009061872959137,True
True,V_ASSIGNMENT,0.9892383813858032,0.039794921875,False,False,18,27.0,0.4306640625,0.14650703966617584,True
True,V_PATTERN_MASK,0.9986429214477539,0.002685546875,False,False,18,1.0,0.002685546875,0.05209001526236534,True
True,PACKED_K,1.0,0.0,True,False,18,0.0,0.0,0.0,True
True,PACKED_V,0.9094679355621338,0.321197509765625,False,False,18,3857449984.0,161931408.0,0.425431489944458,True
True,ATTENTION_VALUE_OUTPUT,0.9997581839561462,0.9521746635437012,False,False,18,0.03562164306640625,0.00025205014389939606,0.023494016379117966,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0005640983581543,0.9440808296203613,False,False,18,0.5,0.0013133855536580086,0.006741341203451157,True
True,POST_ATTENTION_RMSNORM,0.9998903870582581,0.9341287612915039,False,False,18,0.230712890625,0.0023169938940554857,0.017913201823830605,True
True,MLP_OUTPUT,0.9997608065605164,0.9552474021911621,False,False,18,0.24798583984375,0.0006349907489493489,0.024532636627554893,True
True,LAYER_OUTPUT,1.0005426406860352,0.9409289360046387,False,False,18,0.5,0.0013906167587265372,0.0072262585163116455,True
True,LAYER_INPUT,1.0005426406860352,0.9409289360046387,False,False,19,0.5,0.0013906167587265372,0.0072262585163116455,True
True,INPUT_RMSNORM,0.999995768070221,0.9360775947570801,False,False,19,0.804931640625,0.002759810071438551,0.01444194745272398,True
True,Q_PROJ,1.0000498294830322,0.9043526649475098,False,False,19,0.796875,0.003550813067704439,0.009322799742221832,True
True,K_PROJ,0.9999626874923706,0.8858699798583984,False,False,19,1.0,0.005947806406766176,0.008342662826180458,True
True,V_PROJ,0.999875545501709,0.9386482238769531,False,False,19,0.197265625,0.0017393867019563913,0.015715403482317924,True
True,K_POST_ROPE,0.9999645948410034,0.8793735504150391,False,False,19,1.0,0.0059641641564667225,0.008344843983650208,True
True,KMEANS_K_INPUT,0.9999645948410034,0.8793735504150391,False,False,19,1.0,0.0059641641564667225,0.008344843983650208,True
True,KMEANS_V_INPUT,0.9998748302459717,0.9386482238769531,False,False,19,0.197265625,0.0017393867019563913,0.015714989975094795,True
True,K_CENTROID,0.9976447820663452,0.885223388671875,False,False,19,3.06005859375,0.039939217269420624,0.068620465695858,True
True,V_CENTROID,0.9929459095001221,0.877471923828125,False,False,19,0.828369140625,0.007672157604247332,0.1188192367553711,True
True,K_ASSIGNMENT,0.9926180839538574,0.03857421875,False,False,19,29.0,0.32568359375,0.12156942486763,True
True,V_ASSIGNMENT,0.9922325015068054,0.024658203125,False,False,19,27.0,0.2763671875,0.12482116371393204,True
True,V_PATTERN_MASK,0.9987645149230957,0.00244140625,False,False,19,1.0,0.00244140625,0.049708813428878784,True
True,PACKED_K,1.0,0.0,True,False,19,0.0,0.0,0.0,True
True,PACKED_V,0.934032142162323,0.289764404296875,False,False,19,3863035136.0,117615336.0,0.363229900598526,True
True,ATTENTION_VALUE_OUTPUT,0.9998348355293274,0.9518990516662598,False,False,19,0.035797119140625,0.0003009916399605572,0.020303113386034966,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0005297660827637,0.9430580139160156,False,False,19,0.5,0.0014153043739497662,0.007339990697801113,True
True,POST_ATTENTION_RMSNORM,0.9998798966407776,0.9339351654052734,False,False,19,0.231689453125,0.002412809757515788,0.01858268678188324,True
True,MLP_OUTPUT,0.9997613430023193,0.9562802314758301,False,False,19,0.111328125,0.0006426294567063451,0.024471551179885864,True
True,LAYER_OUTPUT,1.000525951385498,0.9417352676391602,False,False,19,0.52294921875,0.0014885810669511557,0.007719984743744135,True
True,LAYER_INPUT,1.000525951385498,0.9417352676391602,False,False,20,0.52294921875,0.0014885810669511557,0.007719984743744135,True
True,INPUT_RMSNORM,1.0000051259994507,0.9363193511962891,False,False,20,0.92578125,0.002836465835571289,0.014432193711400032,True
True,Q_PROJ,1.0000371932983398,0.9096031188964844,False,False,20,0.646728515625,0.00364858889952302,0.009998146444559097,True
True,K_PROJ,0.9999586343765259,0.8888111114501953,False,False,20,0.8671875,0.00636703334748745,0.008663052693009377,True
True,V_PROJ,0.999858021736145,0.9418811798095703,False,False,20,0.1898193359375,0.001837920630350709,0.01668475940823555,True
True,K_POST_ROPE,0.9999617338180542,0.882354736328125,False,False,20,0.8671875,0.006384108681231737,0.008665613830089569,True
True,KMEANS_K_INPUT,0.9999617338180542,0.882354736328125,False,False,20,0.8671875,0.006384108681231737,0.008665613830089569,True
True,KMEANS_V_INPUT,0.9998593926429749,0.9418811798095703,False,False,20,0.1898193359375,0.0018379207467660308,0.016684217378497124,True
True,K_CENTROID,0.999134361743927,0.86724853515625,False,False,20,1.87506103515625,0.021025603637099266,0.04157908633351326,True
True,V_CENTROID,0.981785774230957,0.89154052734375,False,False,20,1.1146240234375,0.01436134334653616,0.1906672865152359,True
True,K_ASSIGNMENT,0.9962636828422546,0.01953125,False,False,20,29.0,0.170166015625,0.08653669059276581,True
True,V_ASSIGNMENT,0.9776188731193542,0.0634765625,False,False,20,29.0,0.7900390625,0.2113759070634842,True
True,V_PATTERN_MASK,0.9976401329040527,0.004638671875,False,False,20,1.0,0.004638671875,0.06869734078645706,True
True,PACKED_K,1.0,0.0,True,False,20,0.0,0.0,0.0,True
True,PACKED_V,0.8964247107505798,0.339813232421875,False,False,20,3846914048.0,183703376.0,0.4550308287143707,True
True,ATTENTION_VALUE_OUTPUT,0.9999051690101624,0.9466028213500977,False,False,20,0.177734375,0.0003161060740239918,0.016715245321393013,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0005011558532715,0.9431233406066895,False,False,20,0.5,0.0015292546013370156,0.007878169417381287,True
True,POST_ATTENTION_RMSNORM,0.999883234500885,0.9346141815185547,False,False,20,0.254150390625,0.0024941624142229557,0.018421877175569534,True
True,MLP_OUTPUT,0.9997637271881104,0.9558501243591309,False,False,20,0.115234375,0.0006656207842752337,0.02431221306324005,True
True,LAYER_OUTPUT,1.0004855394363403,0.9418835639953613,False,False,20,0.578857421875,0.0016165158012881875,0.008291146717965603,True
True,LAYER_INPUT,1.0004855394363403,0.9418835639953613,False,False,21,0.578857421875,0.0016165158012881875,0.008291146717965603,True
True,INPUT_RMSNORM,0.9999995827674866,0.9359498023986816,False,False,21,0.9189453125,0.002827058546245098,0.014333220198750496,True
True,Q_PROJ,1.0000483989715576,0.9050793647766113,False,False,21,0.63671875,0.0036519370041787624,0.008953472599387169,True
True,K_PROJ,0.9999554753303528,0.8904399871826172,False,False,21,0.9775390625,0.006639789789915085,0.009090886451303959,True
True,V_PROJ,0.9998607039451599,0.9402523040771484,False,False,21,0.2236328125,0.001970357494428754,0.016614675521850586,True
True,K_POST_ROPE,0.9999579787254333,0.8838977813720703,False,False,21,0.9775390625,0.006656589452177286,0.009092661552131176,True
True,KMEANS_K_INPUT,0.9999579787254333,0.8838977813720703,False,False,21,0.9775390625,0.006656589452177286,0.009092661552131176,True
True,KMEANS_V_INPUT,0.9998586773872375,0.9402523040771484,False,False,21,0.2236328125,0.0019703577272593975,0.016614239662885666,True
True,K_CENTROID,0.9962121844291687,0.8944091796875,False,False,21,3.6805648803710938,0.055282410234212875,0.08703125268220901,True
True,V_CENTROID,0.9970933794975281,0.89691162109375,False,False,21,0.3983154296875,0.006529465317726135,0.07623675465583801,True
True,K_ASSIGNMENT,0.9845224022865295,0.052978515625,False,False,21,31.0,0.60546875,0.17568932473659515,True
True,V_ASSIGNMENT,0.993289589881897,0.01904296875,False,False,21,29.0,0.2158203125,0.115909643471241,True
True,V_PATTERN_MASK,0.9988868236541748,0.002197265625,False,False,21,1.0,0.002197265625,0.04718707874417305,True
True,PACKED_K,1.0,0.0,True,False,21,0.0,0.0,0.0,True
True,PACKED_V,0.9322372078895569,0.295745849609375,False,False,21,3775091968.0,120682800.0,0.3680509030818939,True
True,ATTENTION_VALUE_OUTPUT,0.9998789429664612,0.9505777359008789,False,False,21,0.1162109375,0.00037185882683843374,0.017986375838518143,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0004651546478271,0.943943977355957,False,False,21,0.62890625,0.001672069076448679,0.00840254221111536,True
True,POST_ATTENTION_RMSNORM,0.9998868107795715,0.9363207817077637,False,False,21,0.28369140625,0.0025612423196434975,0.01821705512702465,True
True,MLP_OUTPUT,0.9997602701187134,0.9558596611022949,False,False,21,0.388671875,0.0007048870902508497,0.0244285985827446,True
True,LAYER_OUTPUT,1.0004326105117798,0.9426679611206055,False,False,21,1.01708984375,0.0017691530520096421,0.008868173696100712,True
True,LAYER_INPUT,1.0004326105117798,0.9426679611206055,False,False,22,1.01708984375,0.0017691530520096421,0.008868173696100712,True
True,INPUT_RMSNORM,1.0000146627426147,0.9376535415649414,False,False,22,0.751953125,0.0028929738327860832,0.013562746345996857,True
True,Q_PROJ,1.000062108039856,0.9155840873718262,False,False,22,0.549072265625,0.0036739215720444918,0.008971551433205605,True
True,K_PROJ,0.9999610185623169,0.8972835540771484,False,False,22,0.81640625,0.00651294831186533,0.00859711691737175,True
True,V_PROJ,0.999883770942688,0.941680908203125,False,False,22,0.17236328125,0.002040565013885498,0.015204490162432194,True
True,K_POST_ROPE,0.9999643564224243,0.8913421630859375,False,False,22,0.81640625,0.0065315235406160355,0.0085987513884902,True
True,KMEANS_K_INPUT,0.9999643564224243,0.8913421630859375,False,False,22,0.81640625,0.0065315235406160355,0.0085987513884902,True
True,KMEANS_V_INPUT,0.999882161617279,0.941680908203125,False,False,22,0.17236328125,0.002040565013885498,0.015204175375401974,True
True,K_CENTROID,0.998458206653595,0.884857177734375,False,False,22,1.77001953125,0.033902574330568314,0.055519167333841324,True
True,V_CENTROID,0.9897302985191345,0.89410400390625,False,False,22,0.78369140625,0.012605047784745693,0.1433088779449463,True
True,K_ASSIGNMENT,0.9941701292991638,0.02978515625,False,False,22,26.0,0.294189453125,0.10790326446294785,True
True,V_ASSIGNMENT,0.9905092716217041,0.042236328125,False,False,22,28.0,0.423828125,0.13748542964458466,True
